-6.255385;-0.020859
-6.255285;-0.020934
-6.255185;-0.021009
-6.255085;-0.021085
-6.254985;-0.021160
-6.254885;-0.021235
-6.254785;-0.021310
-6.254685;-0.021385
-6.254585;-0.021460
-6.254485;-0.021535
-6.254385;-0.021610
-6.254285;-0.021685
-6.254185;-0.021760
-6.254085;-0.021836
-6.253985;-0.021911
-6.253885;-0.021986
-6.253785;-0.022061
-6.253685;-0.022136
-6.253585;-0.022211
-6.253485;-0.022286
-6.253385;-0.022361
-6.253285;-0.022436
-6.253185;-0.022512
-6.253085;-0.022587
-6.252985;-0.022662
-6.252885;-0.022737
-6.252785;-0.022812
-6.252685;-0.022887
-6.252585;-0.022962
-6.252485;-0.023037
-6.252385;-0.023113
-6.252285;-0.023188
-6.252185;-0.023263
-6.252085;-0.023338
-6.251985;-0.023413
-6.251885;-0.023488
-6.251785;-0.023563
-6.251685;-0.023638
-6.251585;-0.023714
-6.251485;-0.023789
-6.251385;-0.023864
-6.251285;-0.023939
-6.251185;-0.024014
-6.251085;-0.024089
-6.250985;-0.024164
-6.250885;-0.024240
-6.250785;-0.024315
-6.250685;-0.024390
-6.250585;-0.024465
-6.250485;-0.024540
-6.250385;-0.024615
-6.250285;-0.024690
-6.250185;-0.024766
-6.250085;-0.024841
-6.249985;-0.024916
-6.249885;-0.024991
-6.249785;-0.025066
-6.249685;-0.025141
-6.249585;-0.025216
-6.249485;-0.025292
-6.249385;-0.025367
-6.249285;-0.025442
-6.249185;-0.025517
-6.249085;-0.025592
-6.248985;-0.025667
-6.248885;-0.025742
-6.248785;-0.025818
-6.248685;-0.025893
-6.248585;-0.025968
-6.248485;-0.026043
-6.248385;-0.026118
-6.248285;-0.026193
-6.248185;-0.026269
-6.248085;-0.026344
-6.247985;-0.026419
-6.247885;-0.026494
-6.247785;-0.026569
-6.247685;-0.026644
-6.247585;-0.026720
-6.247485;-0.026795
-6.247385;-0.026870
-6.247285;-0.026945
-6.247185;-0.027020
-6.247085;-0.027095
-6.246985;-0.027171
-6.246885;-0.027246
-6.246785;-0.027321
-6.246685;-0.027396
-6.246585;-0.027471
-6.246485;-0.027546
-6.246385;-0.027622
-6.246285;-0.027697
-6.246185;-0.027772
-6.246085;-0.027847
-6.245985;-0.027922
-6.245885;-0.027998
-6.245785;-0.028073
-6.245685;-0.028148
-6.245585;-0.028223
-6.245485;-0.028298
-6.245385;-0.028373
-6.245285;-0.028449
-6.245185;-0.028524
-6.245085;-0.028599
-6.244985;-0.028674
-6.244885;-0.028749
-6.244785;-0.028825
-6.244685;-0.028900
-6.244585;-0.028975
-6.244485;-0.029050
-6.244385;-0.029125
-6.244285;-0.029201
-6.244185;-0.029276
-6.244085;-0.029351
-6.243985;-0.029426
-6.243885;-0.029501
-6.243785;-0.029577
-6.243685;-0.029652
-6.243585;-0.029727
-6.243485;-0.029802
-6.243385;-0.029877
-6.243285;-0.029953
-6.243185;-0.030028
-6.243085;-0.030103
-6.242985;-0.030178
-6.242885;-0.030253
-6.242785;-0.030329
-6.242685;-0.030404
-6.242585;-0.030479
-6.242485;-0.030554
-6.242385;-0.030630
-6.242285;-0.030705
-6.242185;-0.030780
-6.242085;-0.030855
-6.241985;-0.030930
-6.241885;-0.031006
-6.241785;-0.031081
-6.241685;-0.031156
-6.241585;-0.031231
-6.241485;-0.031307
-6.241385;-0.031382
-6.241285;-0.031457
-6.241185;-0.031532
-6.241085;-0.031607
-6.240985;-0.031683
-6.240885;-0.031758
-6.240785;-0.031833
-6.240685;-0.031908
-6.240585;-0.031984
-6.240485;-0.032059
-6.240385;-0.032134
-6.240285;-0.032209
-6.240185;-0.032285
-6.240085;-0.032360
-6.239985;-0.032435
-6.239885;-0.032510
-6.239785;-0.032586
-6.239685;-0.032661
-6.239585;-0.032736
-6.239485;-0.032811
-6.239385;-0.032887
-6.239285;-0.032962
-6.239185;-0.033037
-6.239085;-0.033112
-6.238985;-0.033188
-6.238885;-0.033263
-6.238785;-0.033338
-6.238685;-0.033413
-6.238585;-0.033489
-6.238485;-0.033564
-6.238385;-0.033639
-6.238285;-0.033714
-6.238185;-0.033790
-6.238085;-0.033865
-6.237985;-0.033940
-6.237885;-0.034016
-6.237785;-0.034091
-6.237685;-0.034166
-6.237585;-0.034241
-6.237485;-0.034317
-6.237385;-0.034392
-6.237285;-0.034467
-6.237185;-0.034542
-6.237085;-0.034618
-6.236985;-0.034693
-6.236885;-0.034768
-6.236785;-0.034844
-6.236685;-0.034919
-6.236585;-0.034994
-6.236485;-0.035069
-6.236385;-0.035145
-6.236285;-0.035220
-6.236185;-0.035295
-6.236085;-0.035371
-6.235985;-0.035446
-6.235885;-0.035521
-6.235785;-0.035596
-6.235685;-0.035672
-6.235585;-0.035747
-6.235485;-0.035822
-6.235385;-0.035898
-6.235285;-0.035973
-6.235185;-0.036048
-6.235085;-0.036124
-6.234985;-0.036199
-6.234885;-0.036274
-6.234785;-0.036349
-6.234685;-0.036425
-6.234585;-0.036500
-6.234485;-0.036575
-6.234385;-0.036651
-6.234285;-0.036726
-6.234185;-0.036801
-6.234085;-0.036877
-6.233985;-0.036952
-6.233885;-0.037027
-6.233785;-0.037103
-6.233685;-0.037178
-6.233585;-0.037253
-6.233485;-0.037329
-6.233385;-0.037404
-6.233285;-0.037479
-6.233185;-0.037555
-6.233085;-0.037630
-6.232985;-0.037705
-6.232885;-0.037781
-6.232785;-0.037856
-6.232685;-0.037931
-6.232585;-0.038007
-6.232485;-0.038082
-6.232385;-0.038157
-6.232285;-0.038233
-6.232185;-0.038308
-6.232085;-0.038383
-6.231985;-0.038459
-6.231885;-0.038534
-6.231785;-0.038609
-6.231685;-0.038685
-6.231585;-0.038760
-6.231485;-0.038835
-6.231385;-0.038911
-6.231285;-0.038986
-6.231185;-0.039061
-6.231085;-0.039137
-6.230985;-0.039212
-6.230885;-0.039287
-6.230785;-0.039363
-6.230685;-0.039438
-6.230585;-0.039514
-6.230485;-0.039589
-6.230385;-0.039664
-6.230285;-0.039740
-6.230185;-0.039815
-6.230085;-0.039890
-6.229985;-0.039966
-6.229885;-0.040041
-6.229785;-0.040117
-6.229685;-0.040192
-6.229585;-0.040267
-6.229485;-0.040343
-6.229385;-0.040418
-6.229285;-0.040493
-6.229185;-0.040569
-6.229085;-0.040644
-6.228985;-0.040720
-6.228885;-0.040795
-6.228785;-0.040870
-6.228685;-0.040946
-6.228585;-0.041021
-6.228485;-0.041097
-6.228385;-0.041172
-6.228285;-0.041247
-6.228185;-0.041323
-6.228085;-0.041398
-6.227985;-0.041474
-6.227885;-0.041549
-6.227785;-0.041624
-6.227685;-0.041700
-6.227585;-0.041775
-6.227485;-0.041851
-6.227385;-0.041926
-6.227285;-0.042001
-6.227185;-0.042077
-6.227085;-0.042152
-6.226985;-0.042228
-6.226885;-0.042303
-6.226785;-0.042378
-6.226685;-0.042454
-6.226585;-0.042529
-6.226485;-0.042605
-6.226385;-0.042680
-6.226285;-0.042756
-6.226185;-0.042831
-6.226085;-0.042906
-6.225985;-0.042982
-6.225885;-0.043057
-6.225785;-0.043133
-6.225685;-0.043208
-6.225585;-0.043284
-6.225485;-0.043359
-6.225385;-0.043434
-6.225285;-0.043510
-6.225185;-0.043585
-6.225085;-0.043661
-6.224985;-0.043736
-6.224885;-0.043812
-6.224785;-0.043887
-6.224685;-0.043963
-6.224585;-0.044038
-6.224485;-0.044113
-6.224385;-0.044189
-6.224285;-0.044264
-6.224185;-0.044340
-6.224085;-0.044415
-6.223985;-0.044491
-6.223885;-0.044566
-6.223785;-0.044642
-6.223685;-0.044717
-6.223585;-0.044793
-6.223485;-0.044868
-6.223385;-0.044944
-6.223285;-0.045019
-6.223185;-0.045095
-6.223085;-0.045170
-6.222985;-0.045245
-6.222885;-0.045321
-6.222785;-0.045396
-6.222685;-0.045472
-6.222585;-0.045547
-6.222485;-0.045623
-6.222385;-0.045698
-6.222285;-0.045774
-6.222185;-0.045849
-6.222085;-0.045925
-6.221985;-0.046000
-6.221885;-0.046076
-6.221785;-0.046151
-6.221685;-0.046227
-6.221585;-0.046302
-6.221485;-0.046378
-6.221385;-0.046453
-6.221285;-0.046529
-6.221185;-0.046604
-6.221085;-0.046680
-6.220985;-0.046755
-6.220885;-0.046831
-6.220785;-0.046906
-6.220685;-0.046982
-6.220585;-0.047057
-6.220485;-0.047133
-6.220385;-0.047208
-6.220285;-0.047284
-6.220185;-0.047359
-6.220085;-0.047435
-6.219985;-0.047511
-6.219885;-0.047586
-6.219785;-0.047662
-6.219685;-0.047737
-6.219585;-0.047813
-6.219485;-0.047888
-6.219385;-0.047964
-6.219285;-0.048039
-6.219185;-0.048115
-6.219085;-0.048190
-6.218985;-0.048266
-6.218885;-0.048341
-6.218785;-0.048417
-6.218685;-0.048493
-6.218585;-0.048568
-6.218485;-0.048644
-6.218385;-0.048719
-6.218285;-0.048795
-6.218185;-0.048870
-6.218085;-0.048946
-6.217985;-0.049021
-6.217885;-0.049097
-6.217785;-0.049173
-6.217685;-0.049248
-6.217585;-0.049324
-6.217485;-0.049399
-6.217385;-0.049475
-6.217285;-0.049550
-6.217185;-0.049626
-6.217085;-0.049701
-6.216985;-0.049777
-6.216885;-0.049853
-6.216785;-0.049928
-6.216685;-0.050004
-6.216585;-0.050079
-6.216485;-0.050155
-6.216385;-0.050231
-6.216285;-0.050306
-6.216185;-0.050382
-6.216085;-0.050457
-6.215985;-0.050533
-6.215885;-0.050609
-6.215785;-0.050684
-6.215685;-0.050760
-6.215585;-0.050835
-6.215485;-0.050911
-6.215385;-0.050987
-6.215285;-0.051062
-6.215185;-0.051138
-6.215085;-0.051213
-6.214985;-0.051289
-6.214885;-0.051365
-6.214785;-0.051440
-6.214685;-0.051516
-6.214585;-0.051591
-6.214485;-0.051667
-6.214385;-0.051743
-6.214285;-0.051818
-6.214185;-0.051894
-6.214085;-0.051970
-6.213985;-0.052045
-6.213885;-0.052121
-6.213785;-0.052196
-6.213685;-0.052272
-6.213585;-0.052348
-6.213485;-0.052423
-6.213385;-0.052499
-6.213285;-0.052575
-6.213185;-0.052650
-6.213085;-0.052726
-6.212985;-0.052802
-6.212885;-0.052877
-6.212785;-0.052953
-6.212685;-0.053029
-6.212585;-0.053104
-6.212485;-0.053180
-6.212385;-0.053256
-6.212285;-0.053331
-6.212185;-0.053407
-6.212085;-0.053483
-6.211985;-0.053558
-6.211885;-0.053634
-6.211785;-0.053710
-6.211685;-0.053785
-6.211585;-0.053861
-6.211485;-0.053937
-6.211385;-0.054012
-6.211285;-0.054088
-6.211185;-0.054164
-6.211085;-0.054239
-6.210985;-0.054315
-6.210885;-0.054391
-6.210785;-0.054466
-6.210685;-0.054542
-6.210585;-0.054618
-6.210485;-0.054693
-6.210385;-0.054769
-6.210285;-0.054845
-6.210185;-0.054921
-6.210085;-0.054996
-6.209985;-0.055072
-6.209885;-0.055148
-6.209785;-0.055223
-6.209685;-0.055299
-6.209585;-0.055375
-6.209485;-0.055451
-6.209385;-0.055526
-6.209285;-0.055602
-6.209185;-0.055678
-6.209085;-0.055753
-6.208985;-0.055829
-6.208885;-0.055905
-6.208785;-0.055981
-6.208685;-0.056056
-6.208585;-0.056132
-6.208485;-0.056208
-6.208385;-0.056284
-6.208285;-0.056359
-6.208185;-0.056435
-6.208085;-0.056511
-6.207985;-0.056586
-6.207885;-0.056662
-6.207785;-0.056738
-6.207685;-0.056814
-6.207585;-0.056889
-6.207485;-0.056965
-6.207385;-0.057041
-6.207285;-0.057117
-6.207185;-0.057193
-6.207085;-0.057268
-6.206985;-0.057344
-6.206885;-0.057420
-6.206785;-0.057496
-6.206685;-0.057571
-6.206585;-0.057647
-6.206485;-0.057723
-6.206385;-0.057799
-6.206285;-0.057874
-6.206185;-0.057950
-6.206085;-0.058026
-6.205985;-0.058102
-6.205885;-0.058178
-6.205785;-0.058253
-6.205685;-0.058329
-6.205585;-0.058405
-6.205485;-0.058481
-6.205385;-0.058557
-6.205285;-0.058632
-6.205185;-0.058708
-6.205085;-0.058784
-6.204985;-0.058860
-6.204885;-0.058936
-6.204785;-0.059011
-6.204685;-0.059087
-6.204585;-0.059163
-6.204485;-0.059239
-6.204385;-0.059315
-6.204285;-0.059391
-6.204185;-0.059466
-6.204085;-0.059542
-6.203985;-0.059618
-6.203885;-0.059694
-6.203785;-0.059770
-6.203685;-0.059845
-6.203585;-0.059921
-6.203485;-0.059997
-6.203385;-0.060073
-6.203285;-0.060149
-6.203185;-0.060225
-6.203085;-0.060301
-6.202985;-0.060376
-6.202885;-0.060452
-6.202785;-0.060528
-6.202685;-0.060604
-6.202585;-0.060680
-6.202485;-0.060756
-6.202385;-0.060832
-6.202285;-0.060907
-6.202185;-0.060983
-6.202085;-0.061059
-6.201985;-0.061135
-6.201885;-0.061211
-6.201785;-0.061287
-6.201685;-0.061363
-6.201585;-0.061438
-6.201485;-0.061514
-6.201385;-0.061590
-6.201285;-0.061666
-6.201185;-0.061742
-6.201085;-0.061818
-6.200985;-0.061894
-6.200885;-0.061970
-6.200785;-0.062046
-6.200685;-0.062121
-6.200585;-0.062197
-6.200485;-0.062273
-6.200385;-0.062349
-6.200285;-0.062425
-6.200185;-0.062501
-6.200085;-0.062577
-6.199985;-0.062653
-6.199885;-0.062729
-6.199785;-0.062805
-6.199685;-0.062881
-6.199585;-0.062957
-6.199485;-0.063032
-6.199385;-0.063108
-6.199285;-0.063184
-6.199185;-0.063260
-6.199085;-0.063336
-6.198985;-0.063412
-6.198885;-0.063488
-6.198785;-0.063564
-6.198685;-0.063640
-6.198585;-0.063716
-6.198485;-0.063792
-6.198385;-0.063868
-6.198285;-0.063944
-6.198185;-0.064020
-6.198085;-0.064096
-6.197985;-0.064172
-6.197885;-0.064248
-6.197785;-0.064323
-6.197685;-0.064399
-6.197585;-0.064475
-6.197485;-0.064551
-6.197385;-0.064627
-6.197285;-0.064703
-6.197185;-0.064779
-6.197085;-0.064855
-6.196985;-0.064931
-6.196885;-0.065007
-6.196785;-0.065083
-6.196685;-0.065159
-6.196585;-0.065235
-6.196485;-0.065311
-6.196385;-0.065387
-6.196285;-0.065463
-6.196185;-0.065539
-6.196085;-0.065615
-6.195985;-0.065691
-6.195885;-0.065767
-6.195785;-0.065843
-6.195685;-0.065919
-6.195585;-0.065995
-6.195485;-0.066071
-6.195385;-0.066147
-6.195285;-0.066223
-6.195185;-0.066299
-6.195085;-0.066375
-6.194985;-0.066451
-6.194885;-0.066527
-6.194785;-0.066603
-6.194685;-0.066679
-6.194585;-0.066756
-6.194485;-0.066832
-6.194385;-0.066908
-6.194285;-0.066984
-6.194185;-0.067060
-6.194085;-0.067136
-6.193985;-0.067212
-6.193885;-0.067288
-6.193785;-0.067364
-6.193685;-0.067440
-6.193585;-0.067516
-6.193485;-0.067592
-6.193385;-0.067668
-6.193285;-0.067744
-6.193185;-0.067820
-6.193085;-0.067896
-6.192985;-0.067972
-6.192885;-0.068049
-6.192785;-0.068125
-6.192685;-0.068201
-6.192585;-0.068277
-6.192485;-0.068353
-6.192385;-0.068429
-6.192285;-0.068505
-6.192185;-0.068581
-6.192085;-0.068657
-6.191985;-0.068733
-6.191885;-0.068809
-6.191785;-0.068886
-6.191685;-0.068962
-6.191585;-0.069038
-6.191485;-0.069114
-6.191385;-0.069190
-6.191285;-0.069266
-6.191185;-0.069342
-6.191085;-0.069418
-6.190985;-0.069494
-6.190885;-0.069571
-6.190785;-0.069647
-6.190685;-0.069723
-6.190585;-0.069799
-6.190485;-0.069875
-6.190385;-0.069951
-6.190285;-0.070027
-6.190185;-0.070104
-6.190085;-0.070180
-6.189985;-0.070256
-6.189885;-0.070332
-6.189785;-0.070408
-6.189685;-0.070484
-6.189585;-0.070560
-6.189485;-0.070637
-6.189385;-0.070713
-6.189285;-0.070789
-6.189185;-0.070865
-6.189085;-0.070941
-6.188985;-0.071017
-6.188885;-0.071094
-6.188785;-0.071170
-6.188685;-0.071246
-6.188585;-0.071322
-6.188485;-0.071398
-6.188385;-0.071475
-6.188285;-0.071551
-6.188185;-0.071627
-6.188085;-0.071703
-6.187985;-0.071779
-6.187885;-0.071856
-6.187785;-0.071932
-6.187685;-0.072008
-6.187585;-0.072084
-6.187485;-0.072160
-6.187385;-0.072237
-6.187285;-0.072313
-6.187185;-0.072389
-6.187085;-0.072465
-6.186985;-0.072541
-6.186885;-0.072618
-6.186785;-0.072694
-6.186685;-0.072770
-6.186585;-0.072846
-6.186485;-0.072923
-6.186385;-0.072999
-6.186285;-0.073075
-6.186185;-0.073151
-6.186085;-0.073228
-6.185985;-0.073304
-6.185885;-0.073380
-6.185785;-0.073456
-6.185685;-0.073533
-6.185585;-0.073609
-6.185485;-0.073685
-6.185385;-0.073761
-6.185285;-0.073838
-6.185185;-0.073914
-6.185085;-0.073990
-6.184985;-0.074066
-6.184885;-0.074143
-6.184785;-0.074219
-6.184685;-0.074295
-6.184585;-0.074372
-6.184485;-0.074448
-6.184385;-0.074524
-6.184285;-0.074601
-6.184185;-0.074677
-6.184085;-0.074753
-6.183985;-0.074829
-6.183885;-0.074906
-6.183785;-0.074982
-6.183685;-0.075058
-6.183585;-0.075135
-6.183485;-0.075211
-6.183385;-0.075287
-6.183285;-0.075364
-6.183185;-0.075440
-6.183085;-0.075516
-6.182985;-0.075593
-6.182885;-0.075669
-6.182785;-0.075745
-6.182685;-0.075822
-6.182585;-0.075898
-6.182485;-0.075974
-6.182385;-0.076051
-6.182285;-0.076127
-6.182185;-0.076203
-6.182085;-0.076280
-6.181985;-0.076356
-6.181885;-0.076432
-6.181785;-0.076509
-6.181685;-0.076585
-6.181585;-0.076661
-6.181485;-0.076738
-6.181385;-0.076814
-6.181285;-0.076891
-6.181185;-0.076967
-6.181085;-0.077043
-6.180985;-0.077120
-6.180885;-0.077196
-6.180785;-0.077273
-6.180685;-0.077349
-6.180585;-0.077425
-6.180485;-0.077502
-6.180385;-0.077578
-6.180285;-0.077654
-6.180185;-0.077731
-6.180085;-0.077807
-6.179985;-0.077884
-6.179885;-0.077960
-6.179785;-0.078037
-6.179685;-0.078113
-6.179585;-0.078189
-6.179485;-0.078266
-6.179385;-0.078342
-6.179285;-0.078419
-6.179185;-0.078495
-6.179085;-0.078572
-6.178985;-0.078648
-6.178885;-0.078724
-6.178785;-0.078801
-6.178685;-0.078877
-6.178585;-0.078954
-6.178485;-0.079030
-6.178385;-0.079107
-6.178285;-0.079183
-6.178185;-0.079260
-6.178085;-0.079336
-6.177985;-0.079413
-6.177885;-0.079489
-6.177785;-0.079565
-6.177685;-0.079642
-6.177585;-0.079718
-6.177485;-0.079795
-6.177385;-0.079871
-6.177285;-0.079948
-6.177185;-0.080024
-6.177085;-0.080101
-6.176985;-0.080177
-6.176885;-0.080254
-6.176785;-0.080330
-6.176685;-0.080407
-6.176585;-0.080483
-6.176485;-0.080560
-6.176385;-0.080636
-6.176285;-0.080713
-6.176185;-0.080789
-6.176085;-0.080866
-6.175985;-0.080942
-6.175885;-0.081019
-6.175785;-0.081096
-6.175685;-0.081172
-6.175585;-0.081249
-6.175485;-0.081325
-6.175385;-0.081402
-6.175285;-0.081478
-6.175185;-0.081555
-6.175085;-0.081631
-6.174985;-0.081708
-6.174885;-0.081784
-6.174785;-0.081861
-6.174685;-0.081938
-6.174585;-0.082014
-6.174485;-0.082091
-6.174385;-0.082167
-6.174285;-0.082244
-6.174185;-0.082320
-6.174085;-0.082397
-6.173985;-0.082474
-6.173885;-0.082550
-6.173785;-0.082627
-6.173685;-0.082703
-6.173585;-0.082780
-6.173485;-0.082857
-6.173385;-0.082933
-6.173285;-0.083010
-6.173185;-0.083086
-6.173085;-0.083163
-6.172985;-0.083240
-6.172885;-0.083316
-6.172785;-0.083393
-6.172685;-0.083469
-6.172585;-0.083546
-6.172485;-0.083623
-6.172385;-0.083699
-6.172285;-0.083776
-6.172185;-0.083853
-6.172085;-0.083929
-6.171985;-0.084006
-6.171885;-0.084082
-6.171785;-0.084159
-6.171685;-0.084236
-6.171585;-0.084312
-6.171485;-0.084389
-6.171385;-0.084466
-6.171285;-0.084542
-6.171185;-0.084619
-6.171085;-0.084696
-6.170985;-0.084772
-6.170885;-0.084849
-6.170785;-0.084926
-6.170685;-0.085002
-6.170585;-0.085079
-6.170485;-0.085156
-6.170385;-0.085232
-6.170285;-0.085309
-6.170185;-0.085386
-6.170085;-0.085463
-6.169985;-0.085539
-6.169885;-0.085616
-6.169785;-0.085693
-6.169685;-0.085769
-6.169585;-0.085846
-6.169485;-0.085923
-6.169385;-0.086000
-6.169285;-0.086076
-6.169185;-0.086153
-6.169085;-0.086230
-6.168985;-0.086306
-6.168885;-0.086383
-6.168785;-0.086460
-6.168685;-0.086537
-6.168585;-0.086613
-6.168485;-0.086690
-6.168385;-0.086767
-6.168285;-0.086844
-6.168185;-0.086920
-6.168085;-0.086997
-6.167985;-0.087074
-6.167885;-0.087151
-6.167785;-0.087227
-6.167685;-0.087304
-6.167585;-0.087381
-6.167485;-0.087458
-6.167385;-0.087535
-6.167285;-0.087611
-6.167185;-0.087688
-6.167085;-0.087765
-6.166985;-0.087842
-6.166885;-0.087919
-6.166785;-0.087995
-6.166685;-0.088072
